meshblock_id,census_year_id,one_family,one_person,other_multi,three_family,total,total_stated,two_family,unidentifiable
857100,1,24,6,0,0,36,36,3,0
857200,1,48,12,0,0,66,66,3,0
857300,1,45,12,0,0,57,60,3,0
857400,1,15,6,0,0,24,21,0,0
857500,1,6,0,0,0,9,9,0,0
857600,1,6,0,0,0,9,9,0,0
857700,1,15,6,3,0,21,21,0,0
857800,1,24,6,0,0,36,33,0,0
857900,1,12,0,3,0,12,12,0,0
858000,1,18,6,3,0,30,30,0,0
858100,1,15,12,3,0,33,30,0,0
858200,1,27,9,3,0,42,39,0,0
858300,1,27,6,0,0,39,36,3,0
858401,1,12,6,3,0,24,24,3,0
858402,1,9,0,3,3,15,12,0,0
858403,1,12,3,0,0,15,18,3,0
858500,1,12,6,0,0,15,18,0,0
858601,1,12,9,3,0,24,24,3,0
858602,1,15,3,0,0,18,18,0,0
858700,1,15,3,0,0,21,21,0,0
858800,1,60,12,3,0,81,84,6,0
858900,1,27,3,3,0,30,30,3,0
859000,1,12,6,6,0,27,27,3,0
859100,1,48,15,3,0,66,66,0,0
859200,1,18,6,3,0,27,27,0,0
859300,1,18,6,0,0,30,27,3,0
859400,1,24,6,0,0,33,30,0,0
859500,1,12,3,0,0,18,18,0,0
859600,1,42,9,3,0,63,60,6,3
859702,1,0,0,0,0,3,0,0,0
859703,1,27,6,0,0,36,33,0,0
859704,1,36,0,0,0,36,33,0,0
859705,1,42,0,0,0,51,48,3,3
859801,1,45,15,3,0,63,63,0,0
859802,1,18,3,0,0,21,18,0,0
859900,1,0,0,0,0,6,0,0,0
860000,1,57,3,3,0,63,60,0,0
860100,1,54,6,3,0,66,60,0,0
860200,1,33,3,0,0,36,36,0,0
860300,1,45,0,3,0,51,51,0,0
860400,1,39,3,3,0,42,42,0,0
860500,1,15,3,0,0,21,18,0,3
860600,1,21,9,0,0,30,30,0,0
860700,1,30,3,3,0,36,33,0,0
860800,1,18,6,0,0,24,24,0,0
860900,1,24,6,3,0,30,30,0,0
861000,1,21,3,0,0,24,24,0,0
861100,1,0,0,0,0,6,6,0,0
861201,1,24,9,0,0,33,33,0,0
861202,1,18,0,0,0,21,21,0,3
861301,1,6,0,0,0,9,6,0,0
861302,1,9,0,3,0,15,12,0,0
861401,1,30,15,3,0,54,51,0,6
861402,1,6,0,0,0,6,9,0,0
861502,1,12,12,3,0,27,24,0,0
861503,1,30,12,3,0,54,48,0,9
861504,1,18,6,0,0,36,30,3,6
861600,1,9,6,0,0,15,15,0,0
861700,1,9,0,0,0,12,9,0,0
861800,1,12,3,0,0,15,15,0,0
861900,1,30,9,0,0,39,36,0,3
862000,1,12,6,0,0,21,21,0,0
862100,1,9,0,0,0,12,12,0,0
862201,1,0,0,0,0,0,0,0,0
862203,1,0,0,0,0,0,0,0,0
862204,1,0,0,0,0,0,0,0,0
862205,1,0,0,0,0,0,0,0,0
862207,1,0,0,0,0,0,0,0,0
862209,1,0,0,0,0,0,0,0,0
862210,1,0,0,0,0,0,0,0,0
862302,1,0,0,0,0,0,0,0,0
862303,1,0,0,0,0,0,0,0,0
862304,1,0,0,0,0,0,0,0,0
862305,1,0,0,0,0,0,0,0,0
862400,1,0,0,0,0,0,0,0,0
862501,1,27,33,6,0,75,69,3,6
862502,1,24,18,3,0,45,45,0,0
862600,1,27,9,6,0,48,42,3,3
862700,1,18,12,0,0,33,30,0,3
862800,1,15,15,3,0,33,30,0,0
862900,1,18,12,6,0,33,33,0,0
863000,1,51,33,9,0,99,93,0,3
863100,1,0,0,0,0,0,0,0,0
863200,1,18,21,12,0,48,45,0,3
863300,1,27,18,0,0,51,48,0,3
863400,1,21,15,6,0,42,45,3,0
863500,1,21,18,3,0,42,42,0,0
863600,1,48,15,6,0,72,69,0,3
863700,1,30,15,6,0,57,51,0,3
863800,1,27,18,3,0,48,48,0,0
863900,1,6,0,0,0,9,9,0,0
864000,1,27,9,12,0,48,48,0,0
864100,1,42,45,21,0,108,108,0,3
864200,1,42,36,21,0,105,102,0,3
864300,1,24,3,6,0,33,33,3,0
864400,1,39,15,3,0,57,54,3,0
864500,1,30,12,6,0,51,48,3,3
864600,1,24,9,3,3,45,42,3,3
864700,1,30,12,0,0,45,42,3,0
864800,1,6,9,6,0,21,21,0,0
864900,1,18,30,0,0,51,51,3,0
865000,1,21,6,0,0,33,30,3,3
865100,1,24,21,6,0,51,51,0,0
865200,1,33,15,6,0,57,57,0,3
865300,1,12,9,6,0,27,30,0,0
865400,1,21,21,3,0,45,45,0,0
865500,1,24,9,3,0,39,39,3,0
865600,1,39,21,9,0,69,66,0,3
865700,1,39,9,3,0,60,57,6,0
865800,1,18,27,6,0,51,48,0,0
865901,1,18,15,3,0,33,30,0,0
865902,1,6,6,0,0,12,12,0,0
865903,1,9,18,0,0,27,27,0,0
865904,1,3,12,3,0,15,15,0,0
866001,1,0,0,0,0,3,0,0,0
866002,1,15,6,0,0,24,24,0,0
866003,1,6,9,0,0,15,15,0,0
866004,1,21,9,3,0,30,30,0,0
866100,1,36,18,3,0,57,57,0,0
866200,1,30,15,6,0,54,54,3,0
866300,1,0,0,0,0,3,0,0,0
866400,1,24,15,6,0,48,45,0,3
866500,1,27,9,3,0,39,39,0,0
866600,1,21,6,3,3,33,36,3,0
866700,1,21,3,3,0,30,30,0,0
866800,1,18,15,0,0,39,36,3,3
866900,1,12,0,0,3,15,18,0,0
867000,1,12,0,0,0,18,18,0,3
867100,1,12,0,0,0,15,15,3,0
867200,1,27,3,6,0,39,39,0,0
867300,1,12,6,3,0,24,24,0,0
867400,1,30,21,3,0,54,54,0,0
867500,1,30,9,3,0,45,45,0,0
867600,1,15,12,6,0,36,33,0,0
867700,1,24,9,6,0,42,42,3,3
867800,1,30,12,3,0,48,45,0,0
867900,1,42,15,6,0,63,63,0,3
868000,1,48,9,3,0,60,60,0,0
868100,1,42,21,6,0,78,75,3,3
868200,1,36,12,0,0,51,51,0,0
868300,1,18,6,3,0,27,27,0,0
868400,1,30,6,3,0,39,36,0,0
868501,1,54,18,0,0,75,75,0,0
868502,1,33,15,3,0,51,51,3,0
868600,1,27,9,0,0,39,39,3,0
868700,1,51,15,6,0,69,69,0,0
868800,1,12,0,0,0,15,15,0,0
868900,1,9,0,3,0,15,12,0,0
869000,1,21,3,3,0,27,27,0,0
869100,1,3,9,0,0,12,12,0,0
869200,1,27,9,0,0,39,39,0,0
869300,1,36,6,3,0,45,48,0,0
869400,1,30,12,6,0,51,51,0,3
869500,1,18,9,3,0,33,33,3,0
869600,1,24,9,3,0,36,36,0,3
869700,1,24,12,0,0,39,36,0,0
869800,1,30,9,6,0,48,48,0,0
869900,1,15,9,3,0,27,24,0,0
870000,1,15,15,3,0,33,33,0,0
870100,1,30,27,9,0,69,66,3,3
870200,1,27,15,6,0,51,48,0,3
870300,1,21,0,3,3,24,24,0,0
870400,1,39,27,3,0,72,72,0,3
870500,1,21,9,3,0,33,33,0,0
870600,1,30,6,3,0,51,51,6,0
870700,1,33,3,3,0,39,39,0,0
870801,1,12,6,0,0,18,18,0,0
870802,1,0,0,0,0,9,9,0,0
870900,1,33,6,3,0,39,39,0,0
871000,1,9,12,6,0,30,30,0,0
871100,1,9,6,3,0,15,15,0,0
871200,1,18,3,0,0,21,21,0,0
871300,1,36,6,3,0,45,45,3,0
871400,1,42,9,6,0,63,60,0,0
871500,1,18,3,0,0,18,18,0,0
871600,1,24,12,3,0,42,42,0,0
871700,1,27,12,3,0,42,39,0,0
871800,1,21,6,3,0,30,30,0,0
871900,1,12,12,3,0,27,27,0,0
872000,1,21,30,0,0,57,54,0,0
872100,1,0,6,0,0,12,12,0,0
872201,1,9,3,0,0,15,15,0,0
872202,1,42,9,3,0,57,57,3,3
872203,1,27,9,3,0,42,42,0,0
872301,1,9,0,0,0,12,15,3,0
872302,1,24,6,3,0,33,33,0,0
872400,1,54,15,6,0,78,75,0,3
872500,1,24,9,0,0,30,33,0,0
872600,1,42,6,6,0,66,57,3,12
872701,1,18,3,0,0,21,24,0,0
872702,1,12,3,0,0,15,15,0,0
872800,1,39,15,0,0,60,60,3,3
872900,1,21,9,0,0,36,33,3,0
873000,1,36,9,3,0,48,48,0,0
873100,1,45,3,0,0,54,51,3,6
873201,1,48,12,9,0,72,72,3,0
873202,1,21,6,3,0,27,27,0,0
873300,1,33,9,3,0,51,48,3,3
873400,1,48,15,6,0,72,69,6,3
873500,1,24,3,3,0,36,36,3,0
873600,1,36,9,3,0,51,51,0,0
873701,1,9,3,0,0,15,15,0,3
873702,1,21,6,3,0,33,33,0,0
873800,1,24,12,0,0,42,39,0,0
873900,1,18,6,0,0,27,27,3,3
874000,1,24,9,3,0,36,39,0,3
874100,1,9,0,3,0,18,15,0,3
874200,1,12,6,3,0,21,18,3,0
874300,1,18,15,3,0,36,39,0,0
874400,1,21,6,3,0,36,33,3,0
874500,1,30,3,6,0,54,45,6,9
874600,1,33,6,0,0,45,42,3,3
874700,1,42,15,3,0,60,60,0,0
874800,1,27,6,0,0,36,36,3,0
874900,1,33,27,3,0,66,66,3,0
875000,1,33,9,0,0,51,45,0,3
875100,1,42,30,0,0,81,81,6,0
875202,1,57,15,0,0,72,75,3,0
875203,1,0,0,0,0,6,6,0,0
875204,1,60,6,0,0,63,66,0,0
875205,1,21,18,3,0,45,48,3,0
875300,1,12,3,0,0,18,18,0,0
875400,1,9,0,0,0,12,12,0,0
875500,1,27,18,3,0,48,48,0,0
875600,1,12,3,0,0,15,15,0,0
875700,1,15,9,6,0,36,36,0,0
875800,1,21,9,0,0,33,33,0,0
875900,1,18,3,3,0,27,24,0,3
876000,1,30,6,0,3,39,36,3,3
876100,1,18,6,0,0,24,27,0,0
876201,1,0,0,0,0,9,9,0,0
876202,1,6,0,0,0,9,9,0,0
876300,1,18,3,0,0,24,27,0,0
876400,1,39,9,3,0,51,51,0,0
876500,1,39,9,0,0,48,48,0,0
876600,1,45,12,0,0,57,57,0,0
876701,1,27,6,0,0,30,30,0,0
876702,1,39,6,0,0,45,45,0,0
876800,1,87,15,0,0,105,105,3,0
876900,1,72,9,9,0,90,90,3,0
877000,1,12,3,0,0,12,15,0,0
877100,1,27,6,0,0,33,36,0,0
877201,1,48,6,3,0,57,60,0,0
877202,1,36,12,3,0,51,51,0,0
877300,1,48,6,3,0,57,54,0,0
877400,1,33,15,3,0,51,51,0,0
877500,1,21,6,0,0,27,30,0,0
877600,1,33,6,3,0,42,42,0,0
877700,1,42,21,3,0,66,66,0,0
877800,1,33,9,3,0,54,48,0,3
877900,1,45,9,6,0,60,57,3,0
878000,1,21,15,0,0,36,36,0,0
878100,1,27,9,3,0,39,39,3,0
878200,1,24,9,0,0,36,36,0,0
878300,1,57,9,0,0,66,66,0,0
878401,1,18,0,3,0,27,27,0,0
878402,1,36,6,3,0,48,45,3,3
878501,1,45,9,3,0,57,57,0,3
878502,1,21,3,0,0,24,27,0,3
878503,1,12,3,0,0,18,18,3,3
878601,1,36,3,0,0,39,42,0,0
878602,1,21,3,0,0,24,24,0,0
878700,1,21,0,0,0,21,21,0,0
878800,1,75,9,0,0,87,87,3,0
878900,1,33,12,3,0,48,48,3,0
879000,1,45,15,6,0,63,63,0,0
879100,1,45,36,0,0,87,87,3,0
879200,1,36,27,3,0,66,66,3,0
879300,1,36,9,3,0,48,45,3,0
879400,1,24,12,3,0,42,42,0,0
879500,1,48,12,3,0,66,66,0,0
879601,1,42,51,0,0,93,93,0,0
879602,1,24,6,0,0,27,30,0,0
879603,1,9,3,0,0,15,15,0,0
879700,1,0,0,0,0,0,0,0,0
879800,1,6,3,3,0,15,12,0,3
879900,1,27,27,3,0,60,57,0,3
880000,1,33,48,12,0,96,96,0,3
880100,1,18,3,0,0,30,30,3,0
880201,1,12,6,6,0,24,24,0,0
880202,1,12,0,0,0,9,12,0,0
880300,1,12,18,9,0,39,36,0,3
880400,1,21,15,6,0,42,42,3,0
880500,1,18,9,6,0,30,30,0,0
880600,1,15,3,3,0,21,21,0,0
880700,1,30,9,3,0,45,45,0,0
880800,1,30,9,3,0,45,45,3,0
880900,1,15,12,6,0,33,33,0,3
881000,1,15,27,12,0,60,57,0,0
881100,1,18,9,6,0,33,33,3,0
881200,1,33,21,9,0,63,63,0,3
881300,1,18,24,6,0,51,51,0,0
881400,1,21,6,0,0,30,30,0,0
881500,1,15,9,6,0,36,36,3,0
881600,1,15,6,3,0,27,27,0,0
881700,1,36,45,3,0,90,87,0,0
881800,1,33,21,9,0,63,63,3,0
881900,1,33,33,21,0,90,87,0,3
882000,1,45,18,6,0,72,69,0,0
882100,1,48,12,9,0,66,69,0,0
882200,1,30,12,12,0,60,57,0,3
882300,1,36,12,9,0,60,60,0,0
882400,1,33,21,6,0,63,63,0,0
882500,1,0,0,0,0,0,0,0,0
882600,1,36,15,12,0,66,63,0,0
882700,1,30,18,3,0,54,54,0,0
882800,1,0,0,0,0,0,0,0,0
882900,1,36,18,15,0,72,69,3,0
883000,1,18,9,3,0,33,30,0,3
883100,1,0,0,0,0,3,0,0,0
883200,1,0,0,0,0,0,0,0,0
883300,1,39,12,9,0,63,63,0,0
883400,1,54,9,6,0,72,72,3,0
883500,1,39,9,9,0,54,54,0,0
883600,1,39,18,6,0,69,69,0,0
883700,1,81,12,3,0,102,99,3,0
883800,1,30,15,0,0,45,45,0,0
883900,1,30,15,3,0,48,48,0,0
884000,1,36,12,0,0,51,51,0,0
884100,1,9,3,3,0,12,12,0,0
884201,1,33,15,0,0,48,48,0,0
884202,1,48,9,6,0,66,66,0,0
884300,1,36,9,9,0,60,57,3,3
884400,1,51,9,3,0,66,66,3,0
884500,1,24,15,3,0,42,45,0,0
884600,1,39,6,0,0,48,48,3,3
884700,1,39,9,0,0,48,48,0,0
884800,1,30,9,0,0,39,42,0,0
884900,1,18,24,9,0,51,48,0,3
885000,1,42,45,9,0,102,99,0,3
885100,1,27,3,3,0,33,33,0,0
885200,1,27,6,6,0,39,42,0,0
885300,1,24,9,6,0,36,36,0,0
885400,1,36,9,6,0,48,48,0,3
885501,1,6,3,3,0,12,12,0,0
885502,1,18,3,0,0,24,24,0,0
885600,1,18,0,3,0,18,18,0,0
885700,1,21,0,3,0,24,24,0,0
885801,1,45,6,0,0,51,51,0,3
885802,1,12,0,3,0,15,15,0,0
885900,1,27,6,9,0,45,42,0,3
886000,1,24,3,12,0,42,42,0,0
886100,1,24,3,3,0,33,33,3,0
886200,1,24,9,6,0,39,39,0,0
886300,1,18,0,0,0,21,21,0,0
886400,1,18,6,0,0,21,21,0,0
886500,1,30,6,3,0,39,39,0,3
886600,1,21,3,3,0,24,27,0,0
886700,1,15,48,3,0,69,66,0,0
886800,1,18,3,6,0,27,27,0,0
886901,1,15,3,3,0,21,21,0,0
886902,1,0,0,0,0,6,6,0,0
887000,1,18,6,6,0,33,30,0,0
887100,1,21,9,3,0,30,30,0,0
887200,1,27,21,6,0,51,51,0,0
887300,1,33,15,6,0,54,54,0,0
887400,1,39,6,3,0,51,51,0,0
887501,1,12,3,3,0,18,18,0,0
887502,1,18,3,3,0,18,18,0,0
887503,1,0,0,0,0,6,0,0,0
887601,1,45,15,3,0,63,60,0,3
887602,1,12,6,0,0,21,21,0,0
887701,1,30,6,6,0,45,42,0,3
887702,1,18,6,3,0,21,21,0,0
887800,1,18,9,18,0,48,48,0,3
887900,1,9,3,6,0,24,21,0,0
888000,1,39,12,12,0,63,63,3,0
888100,1,27,6,15,0,48,51,0,0
888200,1,27,3,9,0,39,39,3,0
888301,1,12,3,3,0,18,18,0,0
888302,1,24,9,6,0,39,39,0,0
888400,1,27,9,6,0,42,42,3,0
888500,1,21,0,6,0,27,27,0,0
888600,1,30,12,9,0,51,48,0,3
888700,1,24,6,6,0,36,36,0,0
888800,1,36,6,3,0,42,42,0,0
888900,1,24,9,3,0,36,36,0,3
889000,1,30,9,0,0,36,36,0,3
889100,1,30,3,6,0,39,42,0,0
889201,1,9,6,6,0,21,18,0,0
889202,1,12,3,0,0,15,12,0,0
889301,1,21,3,3,0,27,24,0,0
889302,1,21,6,3,0,33,33,0,0
889401,1,0,0,0,0,0,0,0,0
889403,1,0,0,0,0,0,0,0,0
889404,1,0,0,0,0,0,0,0,0
889405,1,0,0,0,0,0,0,0,0
889406,1,0,0,0,0,0,0,0,0
889407,1,0,0,0,0,0,0,0,0
889408,1,0,0,0,0,0,0,0,0
889409,1,0,0,0,0,0,0,0,0
889500,1,30,9,21,0,63,63,0,0
889600,1,24,18,21,0,66,63,0,3
889701,1,9,6,9,0,24,24,0,0
889702,1,9,3,6,0,18,18,0,0
889800,1,42,39,30,0,114,114,3,0
889900,1,15,21,27,0,66,63,3,0
890000,1,27,12,15,0,57,54,0,3
890100,1,39,27,18,0,90,87,0,0
890200,1,18,15,42,0,78,75,3,3
890300,1,24,3,18,0,48,48,0,0
890400,1,21,18,12,0,48,51,0,0
890500,1,30,15,33,0,81,81,0,3
890600,1,21,6,6,0,30,33,0,0
890700,1,15,6,9,0,30,30,0,0
890800,1,12,3,6,0,24,24,3,0
890900,1,18,9,3,0,30,30,0,0
891000,1,33,12,6,0,48,48,0,0
891100,1,18,9,9,0,39,39,3,0
891200,1,21,3,9,0,36,36,0,0
891300,1,27,6,0,0,36,33,0,0
891400,1,0,9,0,0,12,12,0,0
891500,1,21,9,18,0,48,48,0,0
891600,1,9,6,15,0,27,30,0,0
891700,1,9,12,3,0,24,21,0,0
891801,1,18,21,18,0,63,60,0,3
891802,1,21,30,24,0,72,72,0,0
891900,1,30,21,6,0,60,57,0,0
892000,1,33,18,15,0,66,66,0,0
892100,1,24,21,15,0,60,60,0,0
892200,1,33,12,24,0,72,72,0,3
892300,1,42,21,21,0,84,84,0,3
892400,1,18,3,6,0,30,30,0,0
892500,1,15,9,9,0,33,33,3,0
892600,1,0,0,0,0,3,0,0,0
892700,1,0,0,0,0,0,0,0,0
892800,1,0,0,0,0,3,0,0,0
892900,1,33,9,21,0,63,63,3,0
893000,1,0,0,0,0,0,0,0,0
893100,1,9,9,6,0,24,24,0,0
893200,1,33,42,21,0,102,99,0,3
893300,1,27,18,9,0,57,57,0,0
893400,1,15,3,9,0,30,30,3,3
893500,1,24,12,3,0,42,39,0,3
893600,1,6,42,6,0,51,54,0,0
893700,1,21,9,6,0,36,36,0,3
893801,1,0,0,0,0,9,12,0,0
893802,1,12,3,3,0,18,18,0,0
893901,1,3,0,9,0,15,18,0,0
893902,1,12,0,0,0,15,15,0,0
894000,1,15,0,0,0,15,15,0,0
894100,1,24,3,3,0,42,39,6,3
894200,1,0,0,0,0,0,0,0,0
894300,1,48,39,15,0,105,102,0,0
894400,1,27,33,12,0,75,75,3,0
894500,1,24,12,3,0,39,39,0,0
894600,1,21,18,9,0,51,51,0,3
894700,1,15,18,6,0,39,39,0,3
894800,1,9,3,3,0,18,15,0,3
894900,1,0,0,0,0,3,0,0,0
895000,1,0,0,0,0,3,0,0,0
895100,1,15,21,6,0,42,42,0,3
895200,1,27,6,9,0,42,42,0,0
895300,1,21,9,9,0,39,39,0,0
895400,1,39,6,6,0,54,54,3,3
895500,1,42,27,12,0,84,84,3,0
895600,1,24,6,3,0,36,36,0,0
895700,1,24,9,3,0,36,36,0,0
895800,1,39,18,15,0,72,69,0,3
895900,1,27,24,12,0,66,66,0,3
896001,1,0,0,0,0,3,0,0,0
896002,1,0,0,0,0,0,0,0,0
896100,1,15,27,9,0,57,57,6,3
896200,1,15,9,6,0,30,30,0,0
896300,1,6,0,0,0,9,6,0,0
896401,1,12,3,3,0,21,21,3,0
896402,1,0,0,0,0,9,6,0,0
896500,1,33,9,3,0,48,45,0,0
896600,1,33,9,3,0,45,45,0,3
896700,1,0,0,0,0,0,0,0,0
896800,1,24,21,3,0,48,48,0,0
896900,1,66,6,6,0,81,78,0,0
897000,1,66,18,3,0,87,87,0,0
897101,1,72,12,3,0,90,87,0,3
897102,1,48,12,6,0,66,66,3,3
897201,1,30,6,0,0,39,39,0,0
897202,1,54,6,3,0,63,63,0,0
897203,1,27,0,3,0,33,33,0,0
897204,1,21,3,3,0,30,30,3,0
897301,1,30,9,3,0,42,45,3,0
897302,1,24,6,0,0,30,30,0,0
897400,1,45,3,3,0,51,54,3,0
897503,1,75,18,6,0,99,99,3,0
897505,1,66,9,3,0,81,78,3,3
897506,1,57,6,0,0,66,66,6,0
897507,1,57,12,0,0,69,66,0,0
897508,1,45,3,3,0,51,54,0,0
897509,1,15,3,3,0,21,21,3,0
897510,1,45,6,0,0,51,51,0,0
897511,1,27,3,0,0,33,33,0,0
897601,1,15,3,3,0,21,18,0,0
897602,1,9,0,0,0,9,12,0,0
897701,1,27,0,3,0,30,27,0,3
897702,1,39,9,3,0,54,54,3,3
897801,1,15,9,3,0,30,30,0,3
897802,1,48,6,0,0,63,60,3,0
897902,1,33,6,3,0,45,45,3,0
897903,1,30,3,0,0,36,36,0,0
897904,1,54,6,6,0,66,69,0,0
897905,1,33,6,0,0,42,42,3,3
897906,1,27,6,6,0,39,39,0,0
897907,1,36,6,6,0,48,48,3,0
898000,1,30,3,0,0,39,36,0,3
898100,1,42,15,0,0,57,57,0,0
898203,1,15,3,3,0,18,18,0,0
898204,1,9,27,0,0,36,36,0,0
898205,1,0,0,0,0,0,0,0,0
898206,1,42,9,0,0,48,48,0,3
898207,1,45,15,3,0,57,60,0,0
898300,1,42,6,3,0,57,54,3,0
898401,1,30,6,0,0,39,36,3,0
898402,1,12,0,0,0,12,12,0,0
898403,1,9,6,3,0,18,15,0,0
898500,1,69,24,3,0,96,96,0,0
898600,1,54,21,6,0,78,78,3,0
898700,1,42,24,3,0,69,69,3,0
898800,1,36,15,0,0,51,51,0,0
898900,1,24,24,6,0,51,54,0,0
899000,1,42,9,3,0,66,60,6,6
899100,1,15,9,3,0,30,27,0,0
899200,1,33,15,3,0,54,51,3,3
899300,1,39,21,6,0,66,66,0,0
899400,1,39,21,3,0,63,63,3,0
899500,1,27,6,0,0,33,33,0,0
899600,1,39,9,3,0,54,54,3,0
899700,1,27,12,0,0,39,39,0,0
899801,1,48,9,3,0,57,57,0,0
899802,1,9,0,0,0,12,12,0,0
899900,1,30,6,0,0,39,39,0,0
900000,1,30,6,3,0,36,39,0,0
900100,1,15,6,0,0,18,18,0,0
900200,1,36,12,0,0,54,54,3,0
900300,1,36,18,3,0,57,57,3,3
900400,1,30,21,3,0,54,57,0,0
900500,1,24,15,3,0,42,42,0,0
900600,1,48,9,0,0,57,57,3,0
900700,1,21,6,0,0,27,27,0,0
900800,1,42,18,6,0,66,66,0,3
900901,1,12,6,0,0,18,15,0,0
900902,1,21,3,0,0,24,24,0,0
901000,1,21,6,3,0,30,30,3,0
901100,1,12,15,0,0,21,24,0,0
901200,1,60,18,9,0,90,87,3,3
901301,1,30,9,6,0,45,45,0,0
901302,1,36,27,6,0,69,69,0,0
901400,1,36,9,9,0,60,57,0,3
901500,1,63,24,3,0,93,96,3,0
901600,1,33,9,3,0,42,45,3,0
901700,1,30,9,3,0,45,42,3,0
901800,1,30,6,3,0,39,39,0,0
901901,1,21,6,3,0,30,30,0,0
901902,1,15,3,3,0,24,27,0,0
902000,1,21,6,0,0,24,24,0,0
902100,1,21,3,3,0,33,33,3,0
902200,1,57,24,3,0,81,81,0,0
902300,1,48,9,3,0,63,63,0,3
902400,1,45,12,9,0,66,63,0,0
902500,1,48,9,6,0,69,69,6,0
902600,1,36,6,6,0,54,54,3,3
902700,1,33,9,3,0,45,45,0,0
902800,1,24,6,0,0,33,30,0,0
902901,1,0,0,0,0,6,6,0,0
902902,1,48,12,3,0,63,63,3,3
903001,1,0,0,0,0,3,0,0,0
903002,1,39,12,6,0,60,57,0,3
903100,1,18,9,0,0,30,33,3,0
903201,1,6,12,0,0,18,18,0,0
903202,1,21,3,3,0,27,27,0,0
903203,1,21,3,0,0,27,24,0,0
903300,1,27,6,3,0,36,33,0,0
903400,1,30,9,3,0,45,45,3,0
903500,1,21,6,3,0,33,36,0,0
903600,1,30,9,3,0,42,42,3,0
903700,1,42,12,6,0,66,63,3,0
903800,1,30,9,6,0,48,45,0,0
903900,1,12,3,0,0,15,15,0,0
904000,1,27,15,6,0,48,48,0,3
904100,1,9,3,3,0,18,15,0,0
904200,1,24,15,12,0,51,51,0,0
904300,1,24,27,12,0,60,63,0,0
904400,1,30,15,9,0,54,51,0,0
904500,1,15,3,6,0,27,27,0,0
904601,1,0,0,0,0,6,6,0,0
904602,1,42,27,9,0,81,75,0,6
904700,1,30,24,15,0,75,75,0,0
904800,1,24,6,0,0,33,33,3,3
904900,1,45,21,6,3,72,72,0,3
905000,1,33,15,3,0,51,54,3,0
905100,1,27,6,0,0,33,33,0,0
905200,1,63,18,6,0,90,87,3,0
905300,1,30,9,6,0,42,42,3,3
905402,1,45,6,3,0,63,63,6,3
905403,1,12,3,0,0,15,15,0,0
905404,1,21,3,0,0,30,27,3,0
905405,1,3,36,0,0,39,39,0,0
905406,1,6,0,0,0,9,12,0,0
905500,1,54,48,3,0,108,108,3,3
905600,1,36,15,3,0,54,54,3,0
905701,1,9,6,0,0,15,15,0,0
905702,1,24,6,0,0,33,36,0,0
905805,1,60,12,3,0,81,78,6,3
905807,1,48,6,3,0,60,57,0,0
905808,1,30,9,6,0,42,45,0,0
905809,1,36,3,3,0,51,48,3,3
905810,1,36,6,6,0,48,48,3,3
905811,1,36,9,3,0,54,51,3,3
905812,1,30,6,3,0,45,42,3,0
905901,1,33,24,0,0,63,60,3,0
905902,1,42,6,3,0,51,51,0,0
906000,1,30,9,3,0,48,45,3,3
906100,1,30,6,3,0,39,39,0,3
906200,1,42,12,3,0,57,57,0,0
906301,1,21,6,0,0,27,24,0,0
906302,1,42,3,3,0,48,51,0,0
906404,1,36,15,12,0,63,66,3,0
906405,1,39,15,6,0,60,60,3,0
906406,1,9,0,0,0,12,12,0,0
906407,1,6,0,0,0,9,9,0,0
906408,1,18,6,0,0,30,27,0,0
906409,1,21,9,0,0,30,33,3,0
906410,1,21,3,3,0,30,27,0,0
906411,1,33,3,0,0,42,42,3,3
906501,1,75,21,9,0,108,105,3,3
906502,1,36,6,6,0,54,48,3,3
906600,1,51,12,9,3,81,75,3,3
906700,1,30,9,3,0,45,48,3,0
906800,1,30,15,0,0,48,45,0,3
906900,1,21,6,0,0,33,30,3,3
907000,1,36,9,3,0,51,48,0,3
907100,1,21,9,0,0,36,36,0,0
907200,1,45,15,3,0,69,66,3,3
907301,1,54,12,0,0,72,69,3,0
907302,1,66,12,6,0,84,84,3,0
907401,1,0,0,0,0,0,0,0,0
907402,1,72,18,0,0,96,96,6,0
907500,1,27,3,0,0,33,30,0,3
907601,1,0,0,0,0,0,0,0,0
907602,1,42,9,3,0,51,51,0,0
907700,1,3,9,3,0,12,12,0,0
907800,1,0,0,0,0,0,0,0,0
907900,1,0,0,0,0,3,0,0,0
908000,1,0,0,0,0,0,0,0,0
908100,1,6,0,0,0,12,12,0,0
908200,1,21,39,12,0,72,75,0,0
908300,1,21,6,6,0,36,36,0,0
908400,1,24,12,3,0,39,39,0,0
908501,1,12,15,9,0,36,33,0,0
908502,1,15,30,0,0,48,45,0,3
908600,1,21,15,9,0,42,42,0,0
908700,1,15,42,12,0,69,69,0,3
908800,1,15,24,6,0,48,45,0,3
908900,1,42,42,15,0,102,96,0,3
909000,1,27,27,9,0,63,63,0,3
909100,1,0,0,0,0,0,0,0,0
909200,1,15,9,9,0,36,33,0,0
909301,1,9,9,3,0,21,21,0,0
909302,1,0,0,0,0,3,0,0,0
909401,1,12,30,6,0,51,48,0,0
909402,1,0,0,0,0,3,0,0,0
909500,1,0,0,0,0,12,12,0,0
909601,1,15,12,3,0,30,30,0,0
909602,1,0,0,0,0,6,0,0,0
909700,1,9,6,3,0,21,21,0,0
909800,1,0,0,0,0,0,0,0,0
